INDEX_COLUMN_x,IDX,name_x,address_x,postcode_x,company_x,job_x,phone_number_x,email_x,user_name_x,ip_address_x,credit_card_number_x,date_x,total_int_x,total_float_x,total_int1_x,total_int2_x,total_int3_x,INDEX_COLUMN_y,name_y,address_y,postcode_y,company_y,job_y,phone_number_y,email_y,user_name_y,ip_address_y,credit_card_number_y,date_y,total_int_y,total_float_y,total_int1_y,total_int2_y,total_int3_y
904,3b74bdba7873aa19464b369aa226fa1eccb00d56abee4084526f62cad3dc5aba,김서연,인천광역시 북구 봉은사로,53203,(주) 이장정,조경 기술자,032-644-3385,gimyujin@jusighoesa.net,areumbag,172.23.142.151,675922230718,1974-02-24,96,7.7003,579709,576,8632,904,김서연,인천광역시 북구 봉은사로,53203,(주) 이장정,조경 기술자,032-644-3385,gimyujin@jusighoesa.net,areumbag,172.23.142.151,675922230718,1974-02-24,96,7.7003,579709,576,8632
905,dfdb077bbced8ded5fd1454fa7199ed6246f90b2f803e78db606668ab7e613c3,고지후,경기도 용인시 잠실가 (경희김김읍),28566,(주) 이,장기 부사관 및 준위,019-892-3380,yeongjajeon@hotmail.com,jcoe,192.168.175.51,2611383476226979,2002-04-16,66,7.132852,224555,156,4553,905,고지후,경기도 용인시 잠실가 (경희김김읍),28566,(주) 이,장기 부사관 및 준위,019-892-3380,yeongjajeon@hotmail.com,jcoe,192.168.175.51,2611383476226979,2002-04-16,66,7.132852,224555,156,4553
906,978411228b2ac556a4ffe646a22e342aaaf8f129142c728e92427a4007b1854c,김서연,세종특별자치시 노원구 오금7로,32633,(주) 최구이,환경공학 기술자 및 연구원,064-727-3690,isiu@live.com,anjihu,10.182.100.182,4459460161359968226,1982-04-16,31,4.89319,182679,110,5764,906,김서연,세종특별자치시 노원구 오금7로,32633,(주) 최구이,환경공학 기술자 및 연구원,064-727-3690,isiu@live.com,anjihu,10.182.100.182,4459460161359968226,1982-04-16,31,4.89319,182679,110,5764
907,1e26ec57c19adb3e4b7f1f813f5971ce9dbb59ab69aab01b52b985f15603cc7a,권성현,경기도 수원시 반포대297로,78344,손박조,경호원,031-841-5353,jeongsungu@janggimi.org,tgim,10.195.16.212,630430026520,1973-09-01,42,3.1514061,136657,278,9148,907,권성현,경기도 수원시 반포대297로,78344,손박조,경호원,031-841-5353,jeongsungu@janggimi.org,tgim,10.195.16.212,630430026520,1973-09-01,42,3.1514061,136657,278,9148
908,82d16cf54386625cb584c430329075093d3760f6e8d1c5c59b393792d93afeed,장성훈,경기도 수원시 권선구 도산대26거리,21118,박박,자동차 부분품 조립원,064-706-9591,ecoe@nate.com,jongsuseo,192.168.150.240,3546156634481092,1970-11-26,26,1.787,443284,976,9202,908,장성훈,경기도 수원시 권선구 도산대26거리,21118,박박,자동차 부분품 조립원,064-706-9591,ecoe@nate.com,jongsuseo,192.168.150.240,3546156634481092,1970-11-26,26,1.787,443284,976,9202
909,4e83f96b9611d90798b28abea7e9f2b2cedbff8edc3bd7488bd248160b4fc83b,김상호,울산광역시 광진구 압구정9가 (은정심김마을),26704,(주) 박,네트워크시스템 개발자,062-943-6123,gimseongho@simii.com,gan,10.6.90.9,4971603084979,1972-05-09,81,7.65,994713,277,6737,909,김상호,울산광역시 광진구 압구정9가 (은정심김마을),26704,(주) 박,네트워크시스템 개발자,062-943-6123,gimseongho@simii.com,gan,10.6.90.9,4971603084979,1972-05-09,81,7.65,994713,277,6737
910,96969793ae076c0a76dc099dacd9ca3f42a146d3a15cf16e2b3e7d5b730b958e,최정숙,울산광역시 동작구 서초중앙4가,10897,남김,도금 및 금속분무기 조작원,061-191-1908,gimsumin@bagsong.com,bagminjae,192.168.39.79,4533382894307,2006-11-27,51,2.13,309397,958,2592,910,최정숙,울산광역시 동작구 서초중앙4가,10897,남김,도금 및 금속분무기 조작원,061-191-1908,gimsumin@bagsong.com,bagminjae,192.168.39.79,4533382894307,2006-11-27,51,2.13,309397,958,2592
911,eb740430888cafad58f8882004534e966e9f13775ecb87450da7d24ac53ce126,백성진,부산광역시 남구 도산대가,42220,서류백,작가 및 관련 전문가,061-120-2350,ccoe@hanmail.net,ihaeun,192.168.187.72,4217807031073524668,2017-07-22,80,2.23326197884,394409,17,7780,911,백성진,부산광역시 남구 도산대가,42220,서류백,작가 및 관련 전문가,061-120-2350,ccoe@hanmail.net,ihaeun,192.168.187.72,4217807031073524668,2017-07-22,80,2.23326197884,394409,17,7780
912,43032746d852e22f9c0a2f907ecee5d06db81d57877e26d7a13c1e7f706d1637,김준영,세종특별자치시 동작구 도산대842거리 (영식김손마을),48397,강진,기타 식품가공관련 종사원,019-510-4173,mgo@ju.net,sugja22,172.22.229.5,4248798064373775,1986-05-21,61,6.942,853985,788,8964,912,김준영,세종특별자치시 동작구 도산대842거리 (영식김손마을),48397,강진,기타 식품가공관련 종사원,019-510-4173,mgo@ju.net,sugja22,172.22.229.5,4248798064373775,1986-05-21,61,6.942,853985,788,8964
913,1676070f5814b9fc8e9057418d0737b15b9d043863448422dbd3fa89bdc471c0,이준서,경기도 고양시 일산서구 양재천거리,92471,주식회사 신황이,시각 디자이너,019-068-3349,si@yu.com,qgim,172.25.33.142,346137588906746,2002-07-09,26,7.8290151,8296,721,9875,913,이준서,경기도 고양시 일산서구 양재천거리,92471,주식회사 신황이,시각 디자이너,019-068-3349,si@yu.com,qgim,172.25.33.142,346137588906746,2002-07-09,26,7.8290151,8296,721,9875
914,91a2fc685edd7c2acf01758ec555592709884d744551a40b3648d7b95cd6120a,최지우,경상남도 보은군 봉은사거리,69916,최윤윤,국악 및 전통예능인,070-8049-4271,yunhyeonsug@baggimgim.kr,jinujang,172.20.244.217,3539041166900421,1973-07-19,24,6.49548136509,672108,614,6110,914,최지우,경상남도 보은군 봉은사거리,69916,최윤윤,국악 및 전통예능인,070-8049-4271,yunhyeonsug@baggimgim.kr,jinujang,172.20.244.217,3539041166900421,1973-07-19,24,6.49548136509,672108,614,6110
915,70c7f967f0dcf8f7f2b5310b2061ba23ec6becafdef3b37476f193edade39562,강민석,대전광역시 강서구 압구정길,90787,류김,문화/예술/디자인 및 영상관련 관리자,054-866-4731,ujini@gweonbagbag.com,hyeonjuhan,10.253.151.192,378686156314874,1971-11-27,38,8.7366387,328118,34,7566,915,강민석,대전광역시 강서구 압구정길,90787,류김,문화/예술/디자인 및 영상관련 관리자,054-866-4731,ujini@gweonbagbag.com,hyeonjuhan,10.253.151.192,378686156314874,1971-11-27,38,8.7366387,328118,34,7566
916,74b523d4f477191cfb4a5cd92d20f26a47355565a6edb3a68f359d186ba07306,김경희,광주광역시 영등포구 석촌호수87거리 (병철강면),58987,강김,인문과학 연구원,042-468-2213,gimjeongnam@iigang.net,minsu57,10.180.251.117,5522675027093456,1980-10-27,73,6.210268443164,657161,132,7880,916,김경희,광주광역시 영등포구 석촌호수87거리 (병철강면),58987,강김,인문과학 연구원,042-468-2213,gimjeongnam@iigang.net,minsu57,10.180.251.117,5522675027093456,1980-10-27,73,6.210268443164,657161,132,7880
917,b342234caa3dbacc6a7ad2568bcf942af1d75d835a1c5e641925f939107b0d2d,류영철,인천광역시 노원구 테헤란184길,26579,홍김,조림/영림 및 벌목원,011-826-7799,sanghyeoncoe@jusighoesa.com,yungyeonghyi,172.16.169.42,2233806466132110,1977-03-01,78,4.711583,856292,168,8711,917,류영철,인천광역시 노원구 테헤란184길,26579,홍김,조림/영림 및 벌목원,011-826-7799,sanghyeoncoe@jusighoesa.com,yungyeonghyi,172.16.169.42,2233806466132110,1977-03-01,78,4.711583,856292,168,8711
918,4f012b9ba913a3e1cdc3fe5a41d6a210dfadfc94cbdc50a4260609b246c56866,박지혜,경상남도 계룡시 백제고분가 (준혁구면),28640,문장,기타 기능관련 종사원,019-556-5314,jeongsigi@ju.com,yeweoni,10.64.85.118,4996102197802574,1995-07-02,99,2.8753326325074,363432,811,2774,918,박지혜,경상남도 계룡시 백제고분가 (준혁구면),28640,문장,기타 기능관련 종사원,019-556-5314,jeongsigi@ju.com,yeweoni,10.64.85.118,4996102197802574,1995-07-02,99,2.8753326325074,363432,811,2774
919,ce5bf242780575b6afbe3d2c249b62e6bb7f7c0b517611889af54763325d3622,차지원,대구광역시 구로구 삼성0거리,56489,김이한,학습지 및 방문 교사,054-169-0164,mgim@hanmail.net,cyang,172.29.8.28,180072929787118,1979-02-04,77,1.19645810699481,986821,383,1248,919,차지원,대구광역시 구로구 삼성0거리,56489,김이한,학습지 및 방문 교사,054-169-0164,mgim@hanmail.net,cyang,172.29.8.28,180072929787118,1979-02-04,77,1.19645810699481,986821,383,1248
920,a094e360f6143b2f81022f7e784cdd993c193c9a1045d99aac4b24375fe3416a,이지아,대구광역시 도봉구 잠실가 (민석김하마을),11102,김조,회계 사무원,044-788-9810,gimsangceol@igim.net,songseonyeong,172.29.78.16,4553085275507972,2020-12-25,68,6.43209,380687,182,5519,920,이지아,대구광역시 도봉구 잠실가 (민석김하마을),11102,김조,회계 사무원,044-788-9810,gimsangceol@igim.net,songseonyeong,172.29.78.16,4553085275507972,2020-12-25,68,6.43209,380687,182,5519
921,5b19592a6c93afa73b6436253862d7e6c7aa81c8c23e2ab46a7ff8756a91e994,김영진,서울특별시 서대문구 영동대길 (정순김마을),23666,(유) 강,악기제조 및 조율사,051-338-5276,jihyeon81@live.com,vi,10.162.163.221,6011831490157429,1994-11-10,62,3.85392,740434,309,1713,921,김영진,서울특별시 서대문구 영동대길 (정순김마을),23666,(유) 강,악기제조 및 조율사,051-338-5276,jihyeon81@live.com,vi,10.162.163.221,6011831490157429,1994-11-10,62,3.85392,740434,309,1713
922,3cc7ca4ced602812a01b1ad2bda93927213796255728ba4c0ce281876ed2d281,이민석,세종특별자치시 북구 서초대855로,42402,(유) 엄,네트워크시스템 개발자,063-120-8115,ugwag@yu.com,jihun54,192.168.54.208,3579960695878157,2005-11-04,6,2.81640056,558591,549,230,922,이민석,세종특별자치시 북구 서초대855로,42402,(유) 엄,네트워크시스템 개발자,063-120-8115,ugwag@yu.com,jihun54,192.168.54.208,3579960695878157,2005-11-04,6,2.81640056,558591,549,230
923,065ea1de7873c76150d98b3b5cbc7e449443b41e468e32c322e98245d1dfcedc,이미영,대전광역시 강북구 오금435가 (정호장박마을),46207,주식회사 오,감정평가 전문가,070-5499-7633,jiweonyu@yuhanhoesa.com,sujinyun,10.57.159.104,4628752336626841,1983-07-05,70,3.272944,727482,819,4902,923,이미영,대전광역시 강북구 오금435가 (정호장박마을),46207,주식회사 오,감정평가 전문가,070-5499-7633,jiweonyu@yuhanhoesa.com,sujinyun,10.57.159.104,4628752336626841,1983-07-05,70,3.272944,727482,819,4902
924,b69b66f1b3f2c96eeb75af5938c7ba3446c59237b38ff06a4a076a6fd4ff93b7,유아름,충청북도 홍천군 가락거리 (진호김박리),572,신엄홍,과수작물 재배원,064-759-6767,seongmin55@gmail.com,ryujunseo,192.168.130.182,213188490335730,2013-06-30,37,5.9615583,96656,364,8429,924,유아름,충청북도 홍천군 가락거리 (진호김박리),572,신엄홍,과수작물 재배원,064-759-6767,seongmin55@gmail.com,ryujunseo,192.168.130.182,213188490335730,2013-06-30,37,5.9615583,96656,364,8429
925,292252ce5f648a2e6bcd3936e5acca834ad122b9de6379788f178706da84a747,김지원,부산광역시 광진구 오금가 (지민이백읍),17815,유한회사 김,가축 사육 종사원,062-818-7435,minseogbag@live.com,lgim,10.227.246.49,4261934656192800,2005-08-28,29,2.5776924,82312,788,562,925,김지원,부산광역시 광진구 오금가 (지민이백읍),17815,유한회사 김,가축 사육 종사원,062-818-7435,minseogbag@live.com,lgim,10.227.246.49,4261934656192800,2005-08-28,29,2.5776924,82312,788,562
926,33f0614599add4578389a1211cc44c294a308aa67a03aecfb498d45434409537,김서현,울산광역시 중구 강남대0거리,12778,(주) 최,만화가 및 만화영화 작가,051-582-5133,gimyeongil@live.com,ominseog,10.90.224.177,3567619202560526,2009-08-12,52,7.8702951126415,439543,972,1019,926,김서현,울산광역시 중구 강남대0거리,12778,(주) 최,만화가 및 만화영화 작가,051-582-5133,gimyeongil@live.com,ominseog,10.90.224.177,3567619202560526,2009-08-12,52,7.8702951126415,439543,972,1019
927,a5d45035c51374df7da9d7d8baae6bf2ed97882cf5717ff528ce077fbcc32c6e,이영일,인천광역시 영등포구 학동3거리 (승현권김동),66090,(유) 한최김,환경/청소 및 경비 관련 관리자,054-699-3114,minseo26@gmail.com,kbag,10.44.59.22,180040658816887,1984-08-25,28,8.5307,111843,25,7794,927,이영일,인천광역시 영등포구 학동3거리 (승현권김동),66090,(유) 한최김,환경/청소 및 경비 관련 관리자,054-699-3114,minseo26@gmail.com,kbag,10.44.59.22,180040658816887,1984-08-25,28,8.5307,111843,25,7794
928,61d79f9bf27f80aa545603eb0478304fd771e81d8bf62b2aa46c36c861888b8b,박지현,전라남도 보은군 백제고분823로 (서영서조동),15184,박홍황,여행 및 관광통역 안내원,070-5203-9580,bjo@nate.com,seongjingim,10.44.222.62,4282221088786234,2002-01-28,69,6.75,949190,221,5112,928,박지현,전라남도 보은군 백제고분823로 (서영서조동),15184,박홍황,여행 및 관광통역 안내원,070-5203-9580,bjo@nate.com,seongjingim,10.44.222.62,4282221088786234,2002-01-28,69,6.75,949190,221,5112
929,75348922fa45b26eae768cabb8e2725f7ca88070d760d5f641e18568a9fcf26e,이상훈,세종특별자치시 성북구 영동대573가,64979,남서,큐레이터 및 문화재 보존원,018-185-8932,misug97@coehong.com,him,10.75.227.204,3562731330817002,1999-10-06,31,3.2643684413923,604645,154,6607,929,이상훈,세종특별자치시 성북구 영동대573가,64979,남서,큐레이터 및 문화재 보존원,018-185-8932,misug97@coehong.com,him,10.75.227.204,3562731330817002,1999-10-06,31,3.2643684413923,604645,154,6607
930,4c6ac96acb375093b70b71843b9bbc94d1393fa8b354ec790356e7fcb1875921,최민석,충청북도 성남시 중원구 봉은사39거리 (수진김읍),44599,강심황,철도 및 전동차 기관사,062-648-8865,bgim@jusighoesa.net,junho72,192.168.62.20,4791975396078,2010-01-22,21,5.43,80173,536,3228,930,최민석,충청북도 성남시 중원구 봉은사39거리 (수진김읍),44599,강심황,철도 및 전동차 기관사,062-648-8865,bgim@jusighoesa.net,junho72,192.168.62.20,4791975396078,2010-01-22,21,5.43,80173,536,3228
931,b16ef58c01c44bc4332d60ca18fb03f3d95da547f24f0bb583b32504fce783ca,윤준서,경상북도 태안군 가락0길 (준혁장배리),29661,(주) 김,주유원,052-154-4118,sunogcoe@dreamwiz.com,junyeonggim,192.168.86.255,38937972333149,1972-01-19,90,3.23,407693,854,8546,931,윤준서,경상북도 태안군 가락0길 (준혁장배리),29661,(주) 김,주유원,052-154-4118,sunogcoe@dreamwiz.com,junyeonggim,192.168.86.255,38937972333149,1972-01-19,90,3.23,407693,854,8546
932,8dcd09e3104f3f74e566c443ad1d3318062b8e59b75a4b11f7dba72b7b332203,이서준,전라북도 안양시 동안구 개포길 (재현성김읍),73363,서김김,증권 및 외환 딜러,063-152-1863,seongho33@dreamwiz.com,imijeong,10.1.228.115,4546281245485650,2015-07-08,29,1.77854,284832,659,2177,932,이서준,전라북도 안양시 동안구 개포길 (재현성김읍),73363,서김김,증권 및 외환 딜러,063-152-1863,seongho33@dreamwiz.com,imijeong,10.1.228.115,4546281245485650,2015-07-08,29,1.77854,284832,659,2177
933,cdd129c2e4cd7e34e3a0e9b0a8cd3b3d09d80363851eaa9a0a6fc9ab0997befe,이상철,대구광역시 성북구 석촌호수거리,78642,(주) 강,영상/녹화 및 편집 기사,052-766-6858,bagsumin@daum.net,ogja14,10.230.71.107,2290450099366991,2003-12-07,73,1.6874850063561,789783,306,5083,933,이상철,대구광역시 성북구 석촌호수거리,78642,(주) 강,영상/녹화 및 편집 기사,052-766-6858,bagsumin@daum.net,ogja14,10.230.71.107,2290450099366991,2003-12-07,73,1.6874850063561,789783,306,5083
934,233068df260d186ef298956352748a999d877017805d3db0e00e582e95bdfeaa,박수진,강원도 포천시 개포길,10627,유한회사 김,장학관/연구관 및 교육 관련 전문가,061-565-0585,chong@jusighoesa.kr,junyeong24,192.168.165.250,4770161780167407119,2019-05-19,83,3.55562956,290138,697,3648,934,박수진,강원도 포천시 개포길,10627,유한회사 김,장학관/연구관 및 교육 관련 전문가,061-565-0585,chong@jusighoesa.kr,junyeong24,192.168.165.250,4770161780167407119,2019-05-19,83,3.55562956,290138,697,3648
935,ca28c0470fa539416bedbcad2be938bc7104c9aff505b56f24314cd83d38e119,류예진,대구광역시 동대문구 도산대89길 (정호박리),29715,류박,냉동/냉장 /공조기 설치 및 정비원,053-301-0307,gimgyeongja@live.com,gwangsu53,10.215.222.249,6011741113548153,1992-09-23,49,4.2,829266,211,2698,935,류예진,대구광역시 동대문구 도산대89길 (정호박리),29715,류박,냉동/냉장 /공조기 설치 및 정비원,053-301-0307,gimgyeongja@live.com,gwangsu53,10.215.222.249,6011741113548153,1992-09-23,49,4.2,829266,211,2698
936,d1e91a01322b8927f8bf31529ae7302b1bb1fe7cd254df78f0a7b360f585a2fc,윤유진,세종특별자치시 양천구 강남대087로 (서윤이김마을),35174,(유) 이,재봉사,054-527-1648,gojihun@gimcoe.kr,xo,10.124.155.0,676262339200,2014-04-29,56,1.10306,747615,484,8706,936,윤유진,세종특별자치시 양천구 강남대087로 (서윤이김마을),35174,(유) 이,재봉사,054-527-1648,gojihun@gimcoe.kr,xo,10.124.155.0,676262339200,2014-04-29,56,1.10306,747615,484,8706
937,d3e5e20c75e3abf267d6cd2b2a60cf1b9e2ba1ad540faaaf7b38b9aae74195d5,이진우,울산광역시 동작구 석촌호수가,7894,김김최,부동산 컨설턴트 및 중개인,044-240-0069,ihyeonjeong@gimi.kr,junhyeoggim,172.26.124.146,4861152717004427,2019-01-23,77,4.6,554923,26,8371,937,이진우,울산광역시 동작구 석촌호수가,7894,김김최,부동산 컨설턴트 및 중개인,044-240-0069,ihyeonjeong@gimi.kr,junhyeoggim,172.26.124.146,4861152717004427,2019-01-23,77,4.6,554923,26,8371
938,c23d413b912651a527e92c85238cceaa7e5fa4504a3ed0153ba1682d3f55f7cd,김상철,제주특별자치도 수원시 영동대길 (영숙김리),99787,김최,의복/가죽 및 모피 수선원,017-966-8000,gimseonghyeon@gmail.com,gimjihye,10.156.62.171,6545592484026385,2005-10-29,48,3.22558471,527089,594,9615,938,김상철,제주특별자치도 수원시 영동대길 (영숙김리),99787,김최,의복/가죽 및 모피 수선원,017-966-8000,gimseonghyeon@gmail.com,gimjihye,10.156.62.171,6545592484026385,2005-10-29,48,3.22558471,527089,594,9615
939,da2deb2be4a6bec48adedad6f153c1dd8b7e18a2955e73a31a727c8f65a0ea3c,김지원,광주광역시 마포구 서초중앙534로 (영수김박면),49843,박김류,자재관리 사무원,054-710-6395,sgim@jusighoesa.kr,yeongsu73,172.19.102.80,4945998590825621,2012-12-26,48,2.49,422018,176,7290,939,김지원,광주광역시 마포구 서초중앙534로 (영수김박면),49843,박김류,자재관리 사무원,054-710-6395,sgim@jusighoesa.kr,yeongsu73,172.19.102.80,4945998590825621,2012-12-26,48,2.49,422018,176,7290
940,d5ec3475115dc76254b140762fac7d9e4f59874055feba7bd5dd287a93535913,강영희,인천광역시 강북구 양재천거리,41460,조한,판금기 조작원,051-567-9869,yeweono@gimgim.kr,junho58,10.212.42.234,6011053790896826,2019-10-23,41,6.622,445136,409,5934,940,강영희,인천광역시 강북구 양재천거리,41460,조한,판금기 조작원,051-567-9869,yeweono@gimgim.kr,junho58,10.212.42.234,6011053790896826,2019-10-23,41,6.622,445136,409,5934
