IDX,name,address,postcode,company,job,phone_number,email,user_name,ip_address,credit_card_number,date,total_int,total_float,total_int1,total_int2,total_int3
899,이현우,충청남도 예산군 석촌호수가 (광수김동),53102,주식회사 양,법률관련 사무원,02-9426-7086,eunji96@live.com,seongmin29,172.24.252.250,060410260933,1978-07-06,45,1.5568864,576657,64,1825
900,김상현,대전광역시 강동구 석촌호수9로 (영희한김동),59695,주식회사 류박강,직조기 및 편직기 조작원,061-609-3038,simjeongho@yuhanhoesa.com,seongsui,172.27.221.96,2262407938061450,2018-05-05,59,1.70233409,174813,999,4341
901,성미영,강원도 고성군 영동대61길,03858,유한회사 이허김,가스/에너지 기술자 및 연구원,052-780-4119,qi@hanmail.net,eunseogim,172.17.181.33,4369420255650,1984-09-26,70,2.88939995926297,912217,792,908
902,곽은영,전라남도 성남시 분당구 잠실84가,87843,이안송,여행 및 관광통역 안내원,018-832-8295,yeongsig96@daum.net,cgim,192.168.107.29,3578171146056846,2011-05-12,93,1.279,551353,27,6960
903,장준영,부산광역시 서대문구 역삼로 (은경김한읍),05251,주식회사 김김김,주방 보조원,011-158-2692,igim@yu.com,jjeon,172.29.50.200,4826443286772,2012-11-24,40,6.1,478298,854,4022
904,김서연,인천광역시 북구 봉은사로,53203,(주) 이장정,조경 기술자,032-644-3385,gimyujin@jusighoesa.net,areumbag,172.23.142.151,675922230718,1974-02-24,96,7.7003,579709,576,8632
905,고지후,경기도 용인시 잠실가 (경희김김읍),28566,(주) 이,장기 부사관 및 준위,019-892-3380,yeongjajeon@hotmail.com,jcoe,192.168.175.51,2611383476226979,2002-04-16,66,7.132852,224555,156,4553
906,김서연,세종특별자치시 노원구 오금7로,32633,(주) 최구이,환경공학 기술자 및 연구원,064-727-3690,isiu@live.com,anjihu,10.182.100.182,4459460161359968226,1982-04-16,31,4.89319,182679,110,5764
907,권성현,경기도 수원시 반포대297로,78344,손박조,경호원,031-841-5353,jeongsungu@janggimi.org,tgim,10.195.16.212,630430026520,1973-09-01,42,3.1514061,136657,278,9148
908,장성훈,경기도 수원시 권선구 도산대26거리,21118,박박,자동차 부분품 조립원,064-706-9591,ecoe@nate.com,jongsuseo,192.168.150.240,3546156634481092,1970-11-26,26,1.787,443284,976,9202
909,김상호,울산광역시 광진구 압구정9가 (은정심김마을),26704,(주) 박,네트워크시스템 개발자,062-943-6123,gimseongho@simii.com,gan,10.6.90.9,4971603084979,1972-05-09,81,7.65,994713,277,6737
910,최정숙,울산광역시 동작구 서초중앙4가,10897,남김,도금 및 금속분무기 조작원,061-191-1908,gimsumin@bagsong.com,bagminjae,192.168.39.79,4533382894307,2006-11-27,51,2.13,309397,958,2592
911,백성진,부산광역시 남구 도산대가,42220,서류백,작가 및 관련 전문가,061-120-2350,ccoe@hanmail.net,ihaeun,192.168.187.72,4217807031073524668,2017-07-22,80,2.23326197884,394409,17,7780
912,김준영,세종특별자치시 동작구 도산대842거리 (영식김손마을),48397,강진,기타 식품가공관련 종사원,019-510-4173,mgo@ju.net,sugja22,172.22.229.5,4248798064373775,1986-05-21,61,6.942,853985,788,8964
913,이준서,경기도 고양시 일산서구 양재천거리,92471,주식회사 신황이,시각 디자이너,019-068-3349,si@yu.com,qgim,172.25.33.142,346137588906746,2002-07-09,26,7.8290151,8296,721,9875
914,최지우,경상남도 보은군 봉은사거리,69916,최윤윤,국악 및 전통예능인,070-8049-4271,yunhyeonsug@baggimgim.kr,jinujang,172.20.244.217,3539041166900421,1973-07-19,24,6.49548136509,672108,614,6110
915,강민석,대전광역시 강서구 압구정길,90787,류김,문화/예술/디자인 및 영상관련 관리자,054-866-4731,ujini@gweonbagbag.com,hyeonjuhan,10.253.151.192,378686156314874,1971-11-27,38,8.7366387,328118,34,7566
916,김경희,광주광역시 영등포구 석촌호수87거리 (병철강면),58987,강김,인문과학 연구원,042-468-2213,gimjeongnam@iigang.net,minsu57,10.180.251.117,5522675027093456,1980-10-27,73,6.210268443164,657161,132,7880
917,류영철,인천광역시 노원구 테헤란184길,26579,홍김,조림/영림 및 벌목원,011-826-7799,sanghyeoncoe@jusighoesa.com,yungyeonghyi,172.16.169.42,2233806466132110,1977-03-01,78,4.711583,856292,168,8711
918,박지혜,경상남도 계룡시 백제고분가 (준혁구면),28640,문장,기타 기능관련 종사원,019-556-5314,jeongsigi@ju.com,yeweoni,10.64.85.118,4996102197802574,1995-07-02,99,2.8753326325074,363432,811,2774
919,차지원,대구광역시 구로구 삼성0거리,56489,김이한,학습지 및 방문 교사,054-169-0164,mgim@hanmail.net,cyang,172.29.8.28,180072929787118,1979-02-04,77,1.19645810699481,986821,383,1248
920,이지아,대구광역시 도봉구 잠실가 (민석김하마을),11102,김조,회계 사무원,044-788-9810,gimsangceol@igim.net,songseonyeong,172.29.78.16,4553085275507972,2020-12-25,68,6.43209,380687,182,5519
921,김영진,서울특별시 서대문구 영동대길 (정순김마을),23666,(유) 강,악기제조 및 조율사,051-338-5276,jihyeon81@live.com,vi,10.162.163.221,6011831490157429,1994-11-10,62,3.85392,740434,309,1713
922,이민석,세종특별자치시 북구 서초대855로,42402,(유) 엄,네트워크시스템 개발자,063-120-8115,ugwag@yu.com,jihun54,192.168.54.208,3579960695878157,2005-11-04,6,2.81640056,558591,549,230
923,이미영,대전광역시 강북구 오금435가 (정호장박마을),46207,주식회사 오,감정평가 전문가,070-5499-7633,jiweonyu@yuhanhoesa.com,sujinyun,10.57.159.104,4628752336626841,1983-07-05,70,3.272944,727482,819,4902
924,유아름,충청북도 홍천군 가락거리 (진호김박리),00572,신엄홍,과수작물 재배원,064-759-6767,seongmin55@gmail.com,ryujunseo,192.168.130.182,213188490335730,2013-06-30,37,5.9615583,96656,364,8429
925,김지원,부산광역시 광진구 오금가 (지민이백읍),17815,유한회사 김,가축 사육 종사원,062-818-7435,minseogbag@live.com,lgim,10.227.246.49,4261934656192800,2005-08-28,29,2.5776924,82312,788,562
926,김서현,울산광역시 중구 강남대0거리,12778,(주) 최,만화가 및 만화영화 작가,051-582-5133,gimyeongil@live.com,ominseog,10.90.224.177,3567619202560526,2009-08-12,52,7.8702951126415,439543,972,1019
927,이영일,인천광역시 영등포구 학동3거리 (승현권김동),66090,(유) 한최김,환경/청소 및 경비 관련 관리자,054-699-3114,minseo26@gmail.com,kbag,10.44.59.22,180040658816887,1984-08-25,28,8.5307,111843,25,7794
928,박지현,전라남도 보은군 백제고분823로 (서영서조동),15184,박홍황,여행 및 관광통역 안내원,070-5203-9580,bjo@nate.com,seongjingim,10.44.222.62,4282221088786234,2002-01-28,69,6.75,949190,221,5112
929,이상훈,세종특별자치시 성북구 영동대573가,64979,남서,큐레이터 및 문화재 보존원,018-185-8932,misug97@coehong.com,him,10.75.227.204,3562731330817002,1999-10-06,31,3.2643684413923,604645,154,6607
930,최민석,충청북도 성남시 중원구 봉은사39거리 (수진김읍),44599,강심황,철도 및 전동차 기관사,062-648-8865,bgim@jusighoesa.net,junho72,192.168.62.20,4791975396078,2010-01-22,21,5.43,80173,536,3228
931,윤준서,경상북도 태안군 가락0길 (준혁장배리),29661,(주) 김,주유원,052-154-4118,sunogcoe@dreamwiz.com,junyeonggim,192.168.86.255,38937972333149,1972-01-19,90,3.23,407693,854,8546
932,이서준,전라북도 안양시 동안구 개포길 (재현성김읍),73363,서김김,증권 및 외환 딜러,063-152-1863,seongho33@dreamwiz.com,imijeong,10.1.228.115,4546281245485650,2015-07-08,29,1.77854,284832,659,2177
933,이상철,대구광역시 성북구 석촌호수거리,78642,(주) 강,영상/녹화 및 편집 기사,052-766-6858,bagsumin@daum.net,ogja14,10.230.71.107,2290450099366991,2003-12-07,73,1.6874850063561,789783,306,5083
934,박수진,강원도 포천시 개포길,10627,유한회사 김,장학관/연구관 및 교육 관련 전문가,061-565-0585,chong@jusighoesa.kr,junyeong24,192.168.165.250,4770161780167407119,2019-05-19,83,3.55562956,290138,697,3648
935,류예진,대구광역시 동대문구 도산대89길 (정호박리),29715,류박,냉동/냉장 /공조기 설치 및 정비원,053-301-0307,gimgyeongja@live.com,gwangsu53,10.215.222.249,6011741113548153,1992-09-23,49,4.2,829266,211,2698
936,윤유진,세종특별자치시 양천구 강남대087로 (서윤이김마을),35174,(유) 이,재봉사,054-527-1648,gojihun@gimcoe.kr,xo,10.124.155.0,676262339200,2014-04-29,56,1.10306,747615,484,8706
937,이진우,울산광역시 동작구 석촌호수가,07894,김김최,부동산 컨설턴트 및 중개인,044-240-0069,ihyeonjeong@gimi.kr,junhyeoggim,172.26.124.146,4861152717004427,2019-01-23,77,4.6,554923,26,8371
938,김상철,제주특별자치도 수원시 영동대길 (영숙김리),99787,김최,의복/가죽 및 모피 수선원,017-966-8000,gimseonghyeon@gmail.com,gimjihye,10.156.62.171,6545592484026385,2005-10-29,48,3.22558471,527089,594,9615
939,김지원,광주광역시 마포구 서초중앙534로 (영수김박면),49843,박김류,자재관리 사무원,054-710-6395,sgim@jusighoesa.kr,yeongsu73,172.19.102.80,4945998590825621,2012-12-26,48,2.49,422018,176,7290
940,강영희,인천광역시 강북구 양재천거리,41460,조한,판금기 조작원,051-567-9869,yeweono@gimgim.kr,junho58,10.212.42.234,6011053790896826,2019-10-23,41,6.622,445136,409,5934
941,정상철,울산광역시 은평구 가락876길 (선영이마을),97261,이김박,보조 교사 및 기타 교사,063-019-2978,yunseoi@hanmail.net,pson,172.19.61.166,3515343576984260,2008-04-11,15,3.5579774510287,580798,836,4057
942,한정희,충청북도 포천시 도산대로 (지아김김리),37669,유한회사 배,환경공학 시험원,054-053-9330,hyejinji@nate.com,junseo87,10.41.47.15,2242082330080997,1988-01-11,10,1.1585912117,804235,975,2591
943,이민석,세종특별자치시 양천구 반포대144길,17033,이박주,보조 교사 및 기타 교사,031-799-0433,kgim@gmail.com,gyeongsug01,10.206.39.183,4208032384427493,1974-08-02,17,3.85729456492,512785,219,6499
944,구성수,충청북도 횡성군 서초중앙로,25352,(유) 이,화물차 및 특수차 운전원,055-017-2663,ygim@nate.com,hyeonsug82,192.168.11.161,4052168232861769,2011-06-06,27,1.672186977512,978876,312,1276
945,고지아,인천광역시 은평구 잠실19가 (서영최동),78131,유한회사 남박한,시각 디자이너,055-818-1636,yeongilan@seonghani.kr,jungsu53,10.58.148.236,3503549356752685,2003-07-28,52,4.52178860964,729499,311,8672
946,오영철,광주광역시 서대문구 영동대길,63821,진김김,주유원,055-816-3765,iryu@naver.com,subinhwang,192.168.179.237,3585270545020436,1998-08-30,47,3.24654439147199,406432,680,8751
947,주동현,경상남도 수원시 팔달구 학동가 (건우김면),89287,박류김,금형원,061-621-3640,subin30@yuhanhoesa.com,sugjai,172.24.212.55,4187286980983,2016-06-15,98,7.95415499528,606096,119,3341
948,박우진,서울특별시 도봉구 잠실36가 (정훈임동),34253,김김김,제품 및 광고 영업원,055-874-1401,hwangseojun@ijang.com,ci,192.168.130.65,213195663643550,1978-10-09,66,4.74929297908864,143430,323,6792
949,이숙자,경기도 아산시 백제고분31로,40853,유한회사 김,농업용 및 기타 기계장비 설치 및 정비원,016-399-2324,imin@gimgu.kr,seongsuhong,10.134.13.46,6011457141856043,2021-04-30,38,5.4,125871,793,6014
950,박정순,세종특별자치시 마포구 봉은사거리,33709,박박,치과위생사,053-858-6761,seonyeong98@jusighoesa.kr,egim,192.168.214.220,4039024948105,2008-04-11,67,2.536219,684908,187,5629
951,최순옥,경상남도 양평군 역삼95길 (경수김리),10682,(주) 김,조경원,019-567-5657,yeeun46@gimbag.org,yeongsungim,10.214.233.54,6011194567961250,1977-09-03,87,6.7241321645,606401,338,1224
952,이혜진,충청남도 인제군 백제고분38길 (현우박리),23765,황유,사서 및 기록물관리사,053-162-7117,ihyeonju@nate.com,jiyeong76,10.242.50.144,3576925658034745,2020-01-04,64,6.8697279814,117525,803,3954
953,이혜진,전라북도 홍천군 학동53길,48769,오황,강구조물 가공원 및 건립원,031-958-3672,hyeonjeongmun@ibag.net,gimjeongsu,172.21.31.211,4201960717452,1983-04-10,88,5.27772922,916158,574,7498
954,이성수,제주특별자치도 보령시 영동대23거리,06520,김권,애완동물 미용사,064-761-4994,imyeongsug@dreamwiz.com,minseomun,192.168.106.229,3555326299055543,1990-02-28,95,2.880168367,512019,516,6579
955,김성훈,경상남도 횡성군 개포길,29267,(주) 최김곽,광원/채석원 및 석재 절단원,033-378-2520,jiweon73@yu.kr,ggim,10.240.43.75,4735322997566700,1981-06-11,4,4.5,828775,95,5405
956,김현주,경상북도 수원시 반포대6거리 (영숙윤동),13119,최김,구두 미화원,062-898-3825,eunseobag@gmail.com,iseongjin,192.168.147.91,4292171029801030,2006-03-06,24,8.81255870485,627405,169,3384
957,김영철,강원도 하남시 봉은사14가,59478,(유) 김,응급구조사,019-521-2216,bagjihun@gmail.com,gimboram,10.5.39.111,180036724565995,2013-02-05,36,8.31,12700,956,9742
958,박영길,경상남도 청주시 흥덕구 언주51가 (준서한동),39114,유한회사 김,응급구조사,054-984-8910,iseohyeon@yu.com,ebag,10.179.204.224,4293567823744635241,2002-09-02,1,3.1,637032,119,7124
959,손순자,광주광역시 남구 오금길,15406,김심한,통신공학 기술자 및 연구원,016-620-8020,gyeongjamin@gmail.com,iseojun,172.19.210.81,3546688109191079,2002-04-08,59,4.507957,147712,274,7324
960,윤영수,충청남도 횡성군 서초대길,63903,유한회사 허,무용가 및 안무가,02-3403-5392,fcoe@jusighoesa.com,ngim,172.16.212.215,30468075814312,2017-07-20,46,5.10720685511683,662639,666,6918
961,김성훈,제주특별자치도 동해시 언주2길,72340,유한회사 김,가구 제조 및 수리원,044-115-1935,gwangsugim@songi.net,gimsunja,192.168.135.170,213156692670006,1996-03-26,99,4.26,188012,562,170
962,임민수,인천광역시 송파구 학동길 (은영이김마을),50812,(유) 최황이,주유원,064-722-2523,iyun@ju.net,seongjin53,10.41.91.67,180029506200782,2000-01-05,1,2.66362016287,760564,762,9145
963,한성훈,충청북도 시흥시 잠실길,38755,이박,전기/전자 및 기계 공학 시험원,053-935-0306,jeonghyi37@ju.kr,ijaehyeon,172.20.193.99,676371382497,2003-05-29,65,3.8474966353,586774,664,6322
964,구지우,세종특별자치시 서구 개포7거리,54033,(주) 손문강,혼례 종사원,031-839-3613,eunjeong19@igimjo.org,minyujin,10.4.165.35,36908796188722,1988-03-31,38,5.37015525,618496,614,1947
965,김하은,전라남도 화천군 강남대927로,48974,유한회사 권강김,보건의료관련 관리자,062-446-3154,doyunseo@baegang.com,jeonghyeonu,10.156.64.65,4517946195406237333,2005-03-11,90,4.739,431482,243,5744
966,박성진,강원도 천안시 서북구 삼성가 (상현박주리),32595,이김,경찰관,053-282-9906,seohyeonji@hanmail.net,doyun15,10.10.234.249,4041591997707451,1998-04-10,11,8.5555885257,486408,727,6302
967,김숙자,전라남도 화성시 오금4로,15404,김김백,기타 목재 및 종이 관련 기계조작원,033-074-1008,jeonghyi63@dreamwiz.com,yeongjinyun,10.115.206.246,4709834463947,1996-06-04,36,5.7,557253,166,8769
968,윤미영,세종특별자치시 중랑구 테헤란로 (영일김리),24516,이김김,섬유제조 기계조작원,033-365-5494,mgim@ohan.org,misuggim,172.18.162.61,2712342724201851,1971-05-26,74,3.631805712884,444982,109,8684
969,이준혁,광주광역시 서대문구 봉은사가 (순옥이박읍),64720,이오김,자재관리 사무원,044-758-4903,vi@jusighoesa.org,coedohyeon,192.168.185.151,4607995245523154,1973-01-14,24,1.2,944632,28,1772
970,유혜진,경상남도 아산시 백제고분51거리 (정훈김리),50083,(주) 김김강,경리 사무원,011-804-2335,yejijin@hanmail.net,dohyeon30,172.22.3.217,4834969814126,2019-09-10,91,8.51855,429806,967,9112
971,심성훈,경기도 포천시 양재천로 (성수이송마을),73444,강김,제품 디자이너,010-0661-8898,agang@naver.com,yeji59,10.25.211.197,2720842577108699,1983-07-09,64,6.2,541575,814,2809
972,박명자,세종특별자치시 관악구 압구정로 (도현김읍),35577,이황,자동조립라인 및 산업용 로봇 조작원,042-539-9012,gan@jusighoesa.com,nseo,10.166.9.149,676196563974,1991-05-13,17,1.89019206066942,989411,348,5472
973,김지후,울산광역시 강동구 오금거리,36443,김안,음향 및 녹음 기사,019-117-2637,yejunbag@soncoejeong.com,yeongceolo,192.168.123.100,2293205073599406,1997-03-19,82,2.7895,88080,824,4411
974,하주원,경상북도 삼척시 오금4거리,32050,홍오박,식품/섬유 공학 및 에너지 시험원,032-684-3521,xbaeg@daum.net,eungyeongbaeg,192.168.253.114,376066655386586,1996-03-21,82,7.252,306476,579,800
